id;scientific_name;rank;genus;family;year;author;bibliography;common_name;family_common_name;image_url;flower_color;flower_conspicuous;foliage_color;foliage_texture;fruit_color;fruit_conspicuous;fruit_months;bloom_months;ground_humidity;growth_form;growth_habit;growth_months;growth_rate;edible_part;vegetable;edible;light;soil_nutriments;soil_salinity;anaerobic_tolerance;atmospheric_humidity;average_height_cm;maximum_height_cm;minimum_root_depth_cm;ph_maximum;ph_minimum;planting_days_to_harvest;planting_description;planting_sowing_description;planting_row_spacing_cm;planting_spread_cm;synonyms;distributions;common_names;url_usda;url_tropicos;url_tela_botanica;url_powo;url_plantnet;url_gbif;url_openfarm;url_catminat;url_wikipedia_en
108237;Arundinella hispida;species;Arundinella;Poaceae;1891;(Kunth ex Willd.) Kuntze;Revis. Gen. Pl. 2: 791 (1891);Rabo de gato;Grass family;http://d2seqvvyy3b8p2.cloudfront.net/c118e459a4ed10234761df967e20fe4a.jpg;;;;;;;;;;;Graminoid;;;;false;false;;;;;;;;;;;;;;;;Piptatherum confine,Arundinella confinis,Goldbachia mikanii,Agrostis berteroana,Arundinella martinicensis,Ischaemum pallidum,Andropogon hispidus,Thysanachne scoparia,Arundinella brasiliensis,Arundinella mikanii,Arundinaria hispida var. glabrivaginata,Arundinella pallida,Andropogon epiphyllus,Andropogon virens,Arundinella scoparia,Arundinella elata,Ischaemum hispidum;Argentina Northeast,Argentina Northwest,Bolivia,Brazil Northeast,Brazil South,Brazil Southeast,Brazil West-Central,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,French Guiana,Guatemala,Guyana,Haiti,Honduras,Jamaica,Leeward Is.,Mexico Central,Mexico Gulf,Mexico Northwest,Mexico Southeast,Mexico Southwest,Nicaragua,Panamá,Paraguay,Peru,Puerto Rico,Suriname,Trinidad-Tobago,Uruguay,Venezuela,Windward Is.;;https://plants.usda.gov/core/profile?symbol=ARHI10;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:21052-2;;https://www.gbif.org/species/4113031;;;https://en.wikipedia.org/wiki/Arundinella hispida
108242;Arundo donax;species;Arundo;Poaceae;1753;L.;Sp. Pl.: 81 (1753);Giant reed;Grass family;https://bs.floristic.org/image/o/7c50cef7c3a19e61cc6db255ce8bad564a0b6b71;green;false;green;coarse;;false;;sep,oct;;Rhizomatous;Subshrub, Shrub, Graminoid;;Rapid;;false;false;9;8;1;Medium;8;274;274;60;7.0;4.8;;;;;;Arundo versicolor,Donax donax,Aira bengalensis,Arundo donax var. versicolor,Scolochloa arundinacea,Arundo glauca,Arundo scriptoria,Donax arundinaceus,Donax bengalensis,Arundo sativa,Arundo bambusifolia,Arundo bengalensis,Arundo bifaria,Arundo donax var. lanceolata,Arundo donax var. angustifolia,Donax versicolor,Arundo donax f. versicolor,Arundo latifolia,Donax sativus,Scolochloa donax,Arundo coleotricha,Arundo aegyptiaca,Cynodon donax,Arundo aegyptia,Arundo triflora;Azores,East Aegean Is.,Easter Is.,Ecuador,Egypt,El Salvador,Ethiopia,Fiji,Florida,France,Free State,French Guiana,Georgia,Greece,Guatemala,Haiti,Hawaii,Illinois,Italy,Jamaica,Jawa,Kansas,Kentucky,Korea,Kriti,KwaZulu-Natal,Leeward Is.,Libya,Louisiana,Madagascar,Madeira,Malaya,Maluku,Marianas,Marquesas,Marshall Is.,Maryland,Mexico Central,Mexico Gulf,Mexico Northeast,Mexico Northwest,Mexico Southeast,Mexico Southwest,Mississippi,Missouri,Morocco,Namibia,Nauru,Nevada,New Caledonia,New Guinea,New Mexico,New South Wales,New Zealand North,New Zealand South,Nicaragua,Niue,Norfolk Is.,North Carolina,Northern Provinces,Northern Territory,Oklahoma,Peru,Philippines,Portugal,Puerto Rico,Queensland,Samoa,Sardegna,Saudi Arabia,Seychelles,Sicilia,Society Is.,Somalia,South Australia,South Carolina,Spain,Sri Lanka,St.Helena,Sumatera,Suriname,Tennessee,Texas,Tonga,Trinidad-Tobago,Tunisia,Turkey-in-Europe,Utah,Vanuatu,Venezuela,Venezuelan Antilles,Virginia,Wallis-Futuna Is.,West Virginia,Western Australia,Western Sahara,Windward Is.,Yugoslavia,Afghanistan,Assam,Bangladesh,Cambodia,China South-Central,China Southeast,Cyprus,East Himalaya,Gulf States,Hainan,India,Iran,Iraq,Japan,Kazakhstan,Laos,Lebanon-Syria,Myanmar,Nansei-shoto,Nepal,Ogasawara-shoto,Oman,Pakistan,Palestine,Sinai,Tadzhikistan,Thailand,Tibet,Transcaucasus,Turkey,Turkmenistan,Uzbekistan,Vietnam,West Himalaya,Yemen,Alabama,Albania,Aldabra,Algeria,Andaman Is.,Argentina Northeast,Argentina Northwest,Arizona,Arkansas,Austria,Bahamas,Baleares,Bermuda,Bolivia,Botswana,Brazil South,Brazil Southeast,Brazil West-Central,California,Canary Is.,Cape Provinces,Cape Verde,Caroline Is.,Cayman Is.,Chile Central,Chile North,Christmas I.,Colombia,Cook Is.,Corse,Costa Rica,Cuba,Delaware,Desventurados Is.,Dominican Republic;Giant-reed,Spanish-reed,Caa comn,Canuto,Giant Reed,Acatl,Bac,Dax,Gueere,Hca-te,Jara,Ka'tit,Pacab,Patamu,Shit,Tek'halal,Xitji,Wild cane,Arundo grass,Bamboo reed,Cane,Cow cane,Giant cane,Giant reed grass,Reed grass,River cane,Spanish cane,Spanish reed,Arundo,Cana brava,Carrizo,Donax cane,Giantreed,Reedgrass,Spanish cane/reed;https://plants.usda.gov/core/profile?symbol=ARDO4;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390837-1;https://identify.plantnet.org/species/the-plant-list/Arundo donax L.;https://www.gbif.org/species/2703041;;;https://en.wikipedia.org/wiki/Arundo donax
108254;Asarum canadense;species;Asarum;Aristolochiaceae;1753;L.;Sp. Pl.: 422 (1753);Canadian wildginger;Birthwort family;https://bs.floristic.org/image/o/b96d66c615d8aece891d93f75aa897c23d676daa;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Asarum canadense var. acuminatum,Asarum acuminatum,Asarum rubrocinctum,Asarum canadense var. ambiguum,Asarum canadense var. reflexum,Asarum ambiguum,Asarum furcatum,Asarum medium,Asarum parvifolium,Asarum canadense var. obtusum,Asarum canadense var. acutifolium,Asarum carolinianum,Asarum ypsilantennse,Asarum villosum,Asarum canadense f. prattii,Asarum latifolium,Asarum reflexum,Asarum reflexum var. ambiguum,Asarum canadense var. canadense;Alabama,Arkansas,Connecticut,Delaware,District of Columbia,Georgia,Maine,Manitoba,Maryland,Masachusettes,Michigan,Minnesota,Mississippi,Missouri,Nebraska,New Brunswick,New Hampshire,New Jersey,New York,North Carolina,North Dakota,Ohio,Oklahoma,Ontario,Pennsylvania,Québec,South Carolina,South Dakota,Tennessee,Vermont,Virginia,West Virginia,Wisconsin,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana;Canada snakeroot,Wild ginger,American wild ginger,Canadian wildginger,Canadian wild ginger,Black Snakeroot,Black snakeweed,Broad-leaved asarabacca,Broadleaved asarabacca,Cat's-foot,Colic Root,Colicroot,Colt's-foot,Colt's-foot snakeroot,Coltsfoot,Coltsfoot snakeroot,False colt's-foot,Ginger root,Heart snakeroot,Short-lobed Wild Ginger,Southern snakeroot,Vermont snakeroot,Canada wild ginger;https://plants.usda.gov/core/profile?symbol=ASCA;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:93467-1;https://identify.plantnet.org/species/the-plant-list/Asarum canadense L.;https://www.gbif.org/species/2873947;;;https://en.wikipedia.org/wiki/Asarum canadense
108263;Asarum hartwegii;species;Asarum;Aristolochiaceae;1875;S.Watson;Proc. Amer. Acad. Arts 10: 346 (1875);Hartweg's wildginger;Birthwort family;http://d2seqvvyy3b8p2.cloudfront.net/3ebef19b9c4495737531515275b2893e.jpg;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Asarum majus,Asarum trimorphum,Asarum hookeri var. majus;California,Oregon;;https://plants.usda.gov/core/profile?symbol=ASHA;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320880-2;;https://www.gbif.org/species/2873954;;;https://en.wikipedia.org/wiki/Asarum hartwegii
108264;Asarum lemmonii;species;Asarum;Aristolochiaceae;1879;S.Watson;Proc. Amer. Acad. Arts 14: 294 (1879);Lemmon's wildginger;Birthwort family;http://d2seqvvyy3b8p2.cloudfront.net/234f147b4c92a664298ca0116ae70ece.jpg;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;;California;;https://plants.usda.gov/core/profile?symbol=ASLE;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320883-2;;https://www.gbif.org/species/2873957;;;https://en.wikipedia.org/wiki/Asarum lemmonii
130697;Dudleya abramsii;species;Dudleya;Crassulaceae;1903;Rose;Bull. New York Bot. Gard. 3: 14 (1903);Abrams' liveforever;Stonecrop family;https://bs.floristic.org/image/o/3139bb51637554b7d89394cc6ef0fd9d7a1084d4;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Dudleya tenuis,Echeveria abramsii,Echeveria tenuis;California,Mexico Northwest,Mexico Northeast;Abrams' liveforever;https://plants.usda.gov/core/profile?symbol=DUAB;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85535-2;https://identify.plantnet.org/species/the-plant-list/Dudleya abramsii Rose;https://www.gbif.org/species/2985885;;;https://en.wikipedia.org/wiki/Dudleya abramsii
130723;Dudleya candelabrum;species;Dudleya;Crassulaceae;1903;Rose;Bull. New York Bot. Gard. 3: 17 (1903);Candleholder liveforever;Stonecrop family;https://bs.floristic.org/image/o/88ecebed2ca432af4ed51b7e0b2960e6cfe0e4bd;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Cotyledon candelabrum,Echeveria candelabrum;California;Candleholder liveforever,Candleholder dudleya;https://plants.usda.gov/core/profile?symbol=DUCA2;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85562-2;https://identify.plantnet.org/species/the-plant-list/Dudleya candelabrum Rose;https://www.gbif.org/species/2985886;;;https://en.wikipedia.org/wiki/Dudleya candelabrum
130744;Dudleya densiflora;species;Dudleya;Crassulaceae;1943;(Rose) Moran;Desert Pl. Life 15: 123 (1943);San gabriel mountains liveforever;Stonecrop family;https://bs.floristic.org/image/o/cb52cf76e428cd31b8877f320a17ae3efd244291;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Stylophyllum nudicaule,Stylophyllum densiflorum,Echeveria densiflora,Dudleya nudicaulis,Echeveria nudicaulis;California;San Gabriel Mountains dudleya,San Gabriel Mountains liveforever;https://plants.usda.gov/core/profile?symbol=DUDE2;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85576-2;https://identify.plantnet.org/species/the-plant-list/Dudleya densiflora (Rose) Moran;https://www.gbif.org/species/2985876;;;https://en.wikipedia.org/wiki/Dudleya densiflora
130746;Dudleya edulis;species;Dudleya;Crassulaceae;1943;(Nutt.) Moran;Desert Pl. Life 16: 191 (1943);Fingertips;Stonecrop family;https://bs.floristic.org/image/o/eb9650f8d3b12c21458c5650f3bf60635f1e5eea;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Stylophyllum edule,Sedum edule,Echeveria edulis,Cotyledon edulis;California,Mexico Northwest;Fingertips;https://plants.usda.gov/core/profile?symbol=DUED;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85579-2;https://identify.plantnet.org/species/the-plant-list/Dudleya edulis (Nutt.) Moran;https://www.gbif.org/species/2985909;;;https://en.wikipedia.org/wiki/Dudleya edulis
130748;Dudleya farinosa;species;Dudleya;Crassulaceae;1903;(Lindl.) Britton & Rose;Bull. New York Bot. Gard. 3: 15 (1903);Powdery liveforever;Stonecrop family;http://d2seqvvyy3b8p2.cloudfront.net/48b801b468b196734bf4c3dc59cc741c.jpg;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Dudleya septentrionalis,Dudleya eastwoodiae,Dudleya compacta,Echeveria lingula,Echeveria septentrionalis,Cotyledon farinosa,Cotyledon farinulenta,Dudleya lingula,Echeveria farinulenta,Echeveria eastwoodiae,Echeveria compacta,Cotyledon lingula,Echeveria farinosa;California,Oregon;;https://plants.usda.gov/core/profile?symbol=DUFA;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85582-2;;https://www.gbif.org/species/2985888;;;https://en.wikipedia.org/wiki/Dudleya farinosa
130753;Dudleya greenei;species;Dudleya;Crassulaceae;1903;Rose;Bull. New York Bot. Gard. 3: 17 (1903);Greene's liveforever;Stonecrop family;https://bs.floristic.org/image/o/21b62ee944675725059d998382c2669e2364050a;;;;;;;;;;;Forb/herb;;;;false;false;;;;;;;;;;;;;;;;Dudleya echeverioides,Echeveria greenei,Dudleya hoffmannii,Dudleya regalis,Cotyledon greenei;California;Greene's liveforever;https://plants.usda.gov/core/profile?symbol=DUGR;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85588-2;https://identify.plantnet.org/species/the-plant-list/Dudleya greenei Rose;https://www.gbif.org/species/2985913;;;https://en.wikipedia.org/wiki/Dudleya greenei
